productId,price,productName,showTitle,gameName,createTime
1998311122780557689,3300.0,"60级，105黄，女主，22个五星角色：满命玛薇卡, 满命芙宁娜, 满命琴, 满命纳西妲, 满命夜兰, 5命莫娜, 5命七七, 4命迪卢克, 3命雷电将军, 3命刻晴, 2命茜特菈莉, 2命申鹤, 2命枫原万叶, 2命提纳里, 1命迪希雅, 希诺宁, 钟离, 温迪, 优菈, 神里绫华, 宵宫, 埃洛伊，20个五星武器：精4天空之傲, 精2风鹰剑, 精2焚曜千阳, 精1若水, 精1和璞鸢, 精1无工之剑, 精1阿莫斯之弓, 精1天空之脊, 精1天空之翼, 精1碧落之珑, 精1祭星者之望, 精1松籁响起之时, 精1碧落之珑, 精1千夜浮梦, 精1四风原典, 精1薙草之稻光, 精1静水流涌之辉, 精1天空之刃, 精1息灾, 精1雾切之回光，12套时装：冷花幽露, 雨化竹身, 炽绘奇旅, 极夜真梦, 纱中幽兰, 叶隐芳名, 海风之梦, 闪耀协奏, 帆影游风, 静暇雅宴, 倩影游侠, 岁夜欢哗，纠缠之源 555，原石 3112，圣遗物 2120【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数105 主角女主 五星角色22 五星武器20 纠缠之源555 原石3112 圣遗物2120 时装数量12,原神,2026-02-07 20:34:59
2072622726267481788,2788.0,"60级，106黄，女主，30个五星角色：满命那维莱特, 满命阿蕾奇诺, 满命提纳里, 4命芙宁娜, 4命刻晴, 4命迪希雅, 3命丝柯克, 3命玛薇卡, 2命希诺宁, 2命闲云, 2命茜特菈莉, 2命兹白, 1命莫娜, 1命魈, 1命胡桃, 1命琴, 1命迪卢克, 1命七七, 爱可菲, 千织, 钟离, 枫原万叶, 克洛琳德, 八重神子, 白术, 纳西妲, 夜兰, 雷电将军, 哥伦比娅, 梦见月瑞希，23个五星武器：精2阿莫斯之弓, 精2护摩之杖, 精2万世流涌大典, 精1若水, 精1和璞鸢, 精1苍古自由之誓, 精1风鹰剑, 精1祭星者之望, 精1焚曜千阳, 精1天空之傲, 精1鹤鸣余音, 精1朏魄含光, 精1阿莫斯之弓, 精1苍耀, 精1溢彩心念, 精1千夜浮梦, 精1岩峰巡歌, 精1四风原典, 精1赤月之形, 精1赦罪, 精1四风原典, 精1风鹰剑, 精1风鹰剑，5套时装：玲雨听竹, 炽绘奇旅, 倩影游侠, 岁夜欢哗, 雨化竹身，纠缠之源 17，原石 3397，圣遗物 1009【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数106 主角女主 五星角色30 五星武器23 纠缠之源17 原石3397 圣遗物1009 时装数量5,原神,2026-03-20 20:52:33
2013044417905279345,2400.0,"60级，176黄，男主，52个五星角色：满命琴, 满命刻晴, 满命夜兰, 满命莫娜, 满命七七, 满命提纳里, 满命迪卢克, 3命那维莱特, 3命雷电将军, 2命芙宁娜, 2命梦见月瑞希, 2命恰斯卡, 2命温迪, 2命茜特菈莉, 2命申鹤, 2命八重神子, 2命纳西妲, 2命阿蕾奇诺, 2命胡桃, 2命枫原万叶, 2命赛诺, 2命迪希雅, 1命优菈, 1命甘雨, 1命流浪者, 菈乌玛, 白术, 希诺宁, 千织, 娜维娅, 闲云, 魈, 神里绫华, 克洛琳德, 艾梅莉埃, 玛拉妮, 妮露, 珊瑚宫心海, 玛薇卡, 宵宫, 可莉, 希格雯, 钟离, 爱可菲, 基尼奇, 艾尔海森, 神里绫人, 林尼, 荒泷一斗, 阿贝多, 达达利亚, 埃洛伊，44个五星武器：精5和璞鸢, 精1最初的大魔术, 精1千夜浮梦, 精1薙草之稻光, 精1猎人之径, 精1神乐之真意, 精1息灾, 精1飞雷之弦振, 精1碧落之珑, 精1若水, 精1四风原典, 精1护摩之杖, 精1终末嗟叹之诗, 精1天空之卷, 精1焚曜千阳, 精1祭星者之望, 精1赤月之形, 精1苇海信标, 精1万世流涌大典, 精1赤沙之杖, 精1赤角石溃杵, 精1无工之剑, 精1苍古自由之誓, 精1终末嗟叹之诗, 精1狼的末路, 精1天空之刃, 精1终末嗟叹之诗, 精1岩峰巡歌, 精1风鹰剑, 精1四风原典, 精1静水流涌之辉, 精1天空之卷, 精1四风原典, 精1圣显之钥, 精1风鹰剑, 精1四风原典, 精1雾切之回光, 精1飞雷之弦振, 精1天空之卷, 精1磐岩结绿, 精1飞雷之弦振, 精1和璞鸢, 精1天空之刃, 精1风鹰剑，四星角色：5命班尼特，17套时装：倩影游侠, 纱中幽兰, 琪花星烛, 殷红终夜, 海风之梦, 霓裾翩跹, 帆影游风, 闪耀协奏, 玄玉瑶芳, 花时来信, 极夜真梦, 岁夜欢哗, 雨化竹身, 叶隐芳名, 莎邦之息, 冷花幽露, 宿雪桃红，原石 87，圣遗物 2106【邮箱未实名】【网易邮箱出售】【官方截图】",等级60 黄数176 主角男主 五星角色52 五星武器44 原石87 圣遗物2106 时装数量17,原神,2026-02-15 23:43:57
2025287436534303310,836.0,"60级，86黄，女主，24个五星角色：满命芙宁娜, 满命夜兰, 满命流浪者, 满命琴, 4命刻晴, 2命杜林, 2命莫娜, 2命迪卢克, 2命提纳里, 1命胡桃, 1命神里绫华, 1命七七, 1命迪希雅, 枫原万叶, 希诺宁, 钟离, 阿蕾奇诺, 温迪, 甘雨, 八重神子, 雷电将军, 纳西妲, 达达利亚, 埃洛伊，17个五星武器：精3若水, 精2飞雷之弦振, 精2风鹰剑, 精2裁断, 精2狼的末路, 精1天空之卷, 精1天空之刃, 精1和璞鸢, 精1天空之刃, 精1终末嗟叹之诗, 精1护摩之杖, 精1天空之翼, 精1图莱杜拉的回忆, 精1千夜浮梦, 精1天空之傲, 精1四风原典, 精1静水流涌之辉，9套时装：纱中幽兰, 叶隐芳名, 静暇雅宴, 极夜真梦, 雨化竹身, 倩影游侠, 闪耀协奏, 帆影游风, 岁夜欢哗，纠缠之源 16，原石 14637，圣遗物 1688【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数86 主角女主 五星角色24 五星武器17 纠缠之源16 原石14637 圣遗物1688 时装数量9,原神,2026-02-22 17:53:50
2076411000750364517,4500.0,"60级，79黄，女主，26个五星角色：满命丝柯克, 满命恰斯卡, 满命玛薇卡, 满命提纳里, 4命莫娜, 4命迪卢克, 3命迪希雅, 2命茜特菈莉, 2命阿蕾奇诺, 2命刻晴, 爱可菲, 芙宁娜, 希诺宁, 娜维娅, 枫原万叶, 菲林斯, 伊涅芙, 雷电将军, 菈乌玛, 艾尔海森, 纳西妲, 哥伦比娅, 夜兰, 杜林, 梦见月瑞希, 七七，11个五星武器：精2天空之卷, 精1星鹫赤羽, 精1焚曜千阳, 精1帷间夜曲, 精1苍耀, 精1祭星者之望, 精1四风原典, 精1赤月之形, 精1息灾, 精1和璞鸢, 精1贯虹之槊，6套时装：炽绘奇旅, 岁夜欢哗, 玲雨听竹, 倩影游侠, 静暇雅宴, 聆雨听竹，原石 67，圣遗物 656【邮箱未实名】【网易邮箱出售】【官方截图】",等级60 黄数79 主角女主 五星角色26 五星武器11 原石67 圣遗物656 时装数量6,原神,2026-03-22 23:03:12
2076327702119346581,700.0,"57级，20黄，女主，8个五星角色：4命恰斯卡, 1命琴, 1命迪希雅, 1命莫娜, 瓦雷莎, 奈芙尔, 阿蕾奇诺, 梦见月瑞希，5个五星武器：精1星鹫赤羽, 精1冲浪时光, 精1天空之刃, 精1天空之脊, 精1阿莫斯之弓，3套时装：玲雨听竹, 炽绘奇旅, 海风之梦，纠缠之源 238，原石 248，圣遗物 899【邮箱未绑定】【邮箱未绑定】【官方截图】",等级57 黄数20 主角女主 五星角色8 五星武器5 纠缠之源238 原石248 圣遗物899 时装数量3,原神,2026-03-22 21:57:00
2052201600532747638,750.0,"60级，81黄，男主，36个五星角色：满命纳西妲, 满命芙宁娜, 满命提纳里, 5命莫娜, 5命七七, 4命琴, 3命迪卢克, 2命刻晴, 1命奈芙尔, 1命妮露, 1命夜兰, 1命阿蕾奇诺, 1命达达利亚, 雷电将军, 枫原万叶, 钟离, 魈, 茜特菈莉, 申鹤, 甘雨, 神里绫华, 八重神子, 菈乌玛, 希格雯, 那维莱特, 珊瑚宫心海, 胡桃, 可莉, 希诺宁, 荒泷一斗, 阿贝多, 基尼奇, 哥伦比娅, 梦见月瑞希, 埃洛伊, 迪希雅，4个五星武器：精1阿莫斯之弓, 精1赤月之形, 精1静水流涌之辉, 精1风鹰剑，13套时装：叶隐芳名, 帆影游风, 倩影游侠, 雨化竹身, 极夜真梦, 冷花幽露, 琪花星烛, 玲雨听竹, 炽绘奇旅, 霓裾翩跹, 岁夜欢哗, 闪耀协奏, 玄玉瑶芳，原石 28，圣遗物 428【邮箱实名】【网易邮箱出售】【官方截图】",等级60 黄数81 主角男主 五星角色36 五星武器4 原石28 圣遗物428 时装数量13,原神,2026-03-09 14:23:17
2075486597366178435,1400.0,"60级，92黄，男主，28个五星角色：满命阿蕾奇诺, 满命琴, 4命七七, 4命刻晴, 3命芙宁娜, 3命迪希雅, 2命玛薇卡, 2命瓦雷莎, 2命希诺宁, 2命雷电将军, 2命莫娜, 1命申鹤, 1命胡桃, 1命迪卢克, 丝柯克, 钟离, 枫原万叶, 爱可菲, 茜特菈莉, 甘雨, 神里绫华, 纳西妲, 哥伦比娅, 夜兰, 可莉, 提纳里, 梦见月瑞希, 埃洛伊，21个五星武器：精3风鹰剑, 精2阿莫斯之弓, 精2焚曜千阳, 精2碧落之珑, 精1终末嗟叹之诗, 精1赤月之形, 精1波乱月白经津, 精1薙草之稻光, 精1雾切之回光, 精1溢彩心念, 精1和璞鸢, 精1天空之刃, 精1祭星者之望, 精1护摩之杖, 精1鹤鸣余音, 精1狼的末路, 精1四风原典, 精1岩峰巡歌, 精1天空之卷, 精1静水流涌之辉, 精1天空之卷，14套时装：玲雨听竹, 宿雪桃红, 闪耀协奏, 纱中幽兰, 冷花幽露, 玄玉瑶芳, 倩影游侠, 岁夜欢哗, 极夜真梦, 静暇雅宴, 花时来信, 帆影游风, 雨化竹身, 叶隐芳名，原石 70，圣遗物 1165【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数92 主角男主 五星角色28 五星武器21 原石70 圣遗物1165 时装数量14,原神,2026-03-22 10:48:33
2067238446449220438,530.0,"60级，78黄，女主，33个五星角色：4命流浪者, 3命刻晴, 3命提纳里, 2命丝柯克, 2命那维莱特, 2命七七, 2命莫娜, 2命琴, 1命申鹤, 1命夜兰, 1命迪希雅, 1命梦见月瑞希, 1命迪卢克, 芙宁娜, 爱可菲, 希诺宁, 钟离, 闲云, 枫原万叶, 魈, 神里绫华, 克洛琳德, 八重神子, 雷电将军, 奈芙尔, 菈乌玛, 基尼奇, 纳西妲, 哥伦比娅, 珊瑚宫心海, 宵宫, 可莉, 恰斯卡，18个五星武器：精2天空之傲, 精2风鹰剑, 精1若水, 精1天空之脊, 精1神乐之真意, 精1天空之翼, 精1波乱月白经津, 精1万世流涌大典, 精1雾切之回光, 精1天空之翼, 精1图莱杜拉的回忆, 精1雾切之回光, 精1风鹰剑, 精1神乐之真意, 精1磐岩结绿, 精1天空之卷, 精1支离轮光, 精1薙草之稻光，9套时装：琪花星烛, 叶隐芳名, 玲雨听竹, 极夜真梦, 花时来信, 炽绘奇旅, 帆影游风, 岁夜欢哗, 雨化竹身，原石 68，圣遗物 367【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数78 主角女主 五星角色33 五星武器18 原石68 圣遗物367 时装数量9,原神,2026-03-17 21:33:30
2076389840404875907,850.0,"60级，87黄，女主，36个五星角色：满命刻晴, 4命琴, 3命阿蕾奇诺, 3命七七, 3命迪卢克, 2命菈乌玛, 2命提纳里, 1命菲林斯, 1命雷电将军, 1命那维莱特, 1命夜兰, 1命玛薇卡, 1命梦见月瑞希, 1命闲云, 1命莫娜, 1命可莉, 1命迪希雅, 哥伦比娅, 伊涅芙, 希诺宁, 枫原万叶, 爱可菲, 茜特菈莉, 神里绫华, 纳西妲, 玛拉妮, 芙宁娜, 达达利亚, 钟离, 魈, 温迪, 莱欧斯利, 申鹤, 克洛琳德, 宵宫, 荒泷一斗，14个五星武器：精3风鹰剑, 精3和璞鸢, 精1若水, 精1岩峰巡歌, 精1冲浪时光, 精1静水流涌之辉, 精1血染荒城, 精1天空之刃, 精1赤月之形, 精1赤沙之杖, 精1鹤鸣余音, 精1碧落之珑, 精1赤角石溃杵, 精1四风原典，7套时装：倩影游侠, 岁夜欢哗, 雨化竹身, 炽绘奇旅, 叶隐芳名, 玲雨听竹, 极夜真梦，纠缠之源 30，原石 291，圣遗物 2356【邮箱未实名】【其他邮箱】【官方截图】",等级60 黄数87 主角女主 五星角色36 五星武器14 纠缠之源30 原石291 圣遗物2356 时装数量7,原神,2026-03-22 22:46:23
