productId,price,productName,showTitle,gameName,createTime
2016184060642158190,230.0,"58级，34黄，女主，22个五星角色：2命迪卢克, 1命夜兰, 1命胡桃, 1命刻晴, 1命琴, 1命提纳里, 1命莫娜, 1命七七, 哥伦比娅, 娜维娅, 希诺宁, 丝柯克, 申鹤, 甘雨, 珊瑚宫心海, 可莉, 流浪者, 温迪, 茜特菈莉, 梦见月瑞希, 埃洛伊, 迪希雅，4个五星武器：精1阿莫斯之弓, 精1四风原典, 精1天空之脊, 精1天空之刃，四星角色：5命班尼特，9套时装：纱中幽兰, 叶隐芳名, 极夜真梦, 雨化竹身, 倩影游侠, 琪花星烛, 霓裾翩跹, 帆影游风, 岁夜欢哗，原石 653，圣遗物 326【邮箱未绑定】【邮箱未绑定】【官方截图】",等级58 黄数34 主角女主 五星角色22 五星武器4 原石653 圣遗物326 时装数量9,原神,2026-02-17 17:19:07
2060123101020985834,130.0,"56级，15黄，女主，4个五星角色：满命魈, 2命提纳里, 迪希雅, 莫娜，3个五星武器：精1和璞鸢, 精1四风原典, 精1天空之卷，1套时装：雨化竹身，原石 91，圣遗物 1381【邮箱不出售】【邮箱不出售】【官方截图】",等级56 黄数15 主角女主 五星角色4 五星武器3 原石91 圣遗物1381 时装数量1,原神,2026-03-13 23:18:44
2059503560377180167,520.0,"60级，75黄，男主，27个五星角色：满命流浪者, 4命琴, 3命刻晴, 3命迪希雅, 2命芙宁娜, 2命那维莱特, 2命夜兰, 2命莫娜, 2命提纳里, 2命七七, 1命胡桃, 闲云, 玛薇卡, 钟离, 宵宫, 枫原万叶, 魈, 申鹤, 神里绫华, 雷电将军, 艾尔海森, 纳西妲, 达达利亚, 迪卢克, 温迪, 珊瑚宫心海, 埃洛伊，20个五星武器：精1若水, 精1薙草之稻光, 精1若水, 精1冬极白星, 精1和璞鸢, 精1万世流涌大典, 精1终末嗟叹之诗, 精1天空之脊, 精1天空之刃, 精1护摩之杖, 精1阿莫斯之弓, 精1护摩之杖, 精1鹤鸣余音, 精1雾切之回光, 精1天空之卷, 精1图莱杜拉的回忆, 精1雾切之回光, 精1天空之脊, 精1天空之卷, 精1磐岩结绿，4套时装：纱中幽兰, 极夜真梦, 帆影游风, 叶隐芳名，原石 1993，圣遗物 835【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数75 主角男主 五星角色27 五星武器20 原石1993 圣遗物835 时装数量4,原神,2026-03-13 15:06:22
2060140006277926927,330.0,"60级，56黄，女主，28个五星角色：满命琴, 5命莫娜, 1命芙宁娜, 1命娜维娅, 1命那维莱特, 1命迪卢克, 1命七七, 恰斯卡, 希诺宁, 钟离, 闲云, 枫原万叶, 魈, 丝柯克, 申鹤, 神里绫华, 雷电将军, 白术, 哥伦比娅, 玛拉妮, 神里绫人, 夜兰, 阿蕾奇诺, 宵宫, 伊涅芙, 妮露, 迪希雅, 梦见月瑞希，12个五星武器：精1飞雷之弦振, 精1千夜浮梦, 精1万世流涌大典, 精1岩峰巡歌, 精1天空之卷, 精1四风原典, 精1护摩之杖, 精1天空之傲, 精1狼的末路, 精1天空之卷, 精1雾切之回光, 精1天空之刃，7套时装：花时来信, 雨化竹身, 殷红终夜, 帆影游风, 极夜真梦, 冷花幽露, 海风之梦，纠缠之源 10，原石 6，圣遗物 242【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数56 主角女主 五星角色28 五星武器12 纠缠之源10 原石6 圣遗物242 时装数量7,原神,2026-03-13 23:32:10
2060113309778152387,50.0,"20级，2黄，男主，2个五星角色：刻晴, 迪希雅，原石 25，圣遗物 33【邮箱未绑定】【邮箱未绑定】【官方截图】",等级20 黄数2 主角男主 五星角色2 原石25 圣遗物33,原神,2026-03-13 23:10:57
2001708169216051081,85.0,"50级，22黄，女主，9个五星角色：4命提纳里, 3命夜兰, 1命莫娜, 1命枫原万叶, 1命纳西妲, 1命芙宁娜, 琴, 七七, 迪希雅，2个五星武器：精1四风原典, 精1风鹰剑，3套时装：叶隐芳名, 帆影游风, 雨化竹身，原石 170，圣遗物 1429【邮箱实名】【其他邮箱】【官方截图】",等级50 黄数22 主角女主 五星角色9 五星武器2 原石170 圣遗物1429 时装数量3,原神,2026-02-09 17:34:43
2060039951319346643,60.0,"31级，2黄，女主，2个五星角色：七七, 雷电将军，原石 65，圣遗物 87【邮箱未绑定】【邮箱未绑定】【官方截图】",等级31 黄数2 主角女主 五星角色2 原石65 圣遗物87,原神,2026-03-13 22:12:39
2000011404739562691,95.0,"56级，21黄，男主，12个五星角色：3命刻晴, 3命迪希雅, 1命玛拉妮, 枫原万叶, 菲林斯, 芙宁娜, 瓦雷莎, 纳西妲, 琴, 莫娜, 提纳里, 梦见月瑞希，2个五星武器：精1风鹰剑, 精1天空之翼，原石 56，圣遗物 612【邮箱不出售】【邮箱不出售】【官方截图】",等级56 黄数21 主角男主 五星角色12 五星武器2 原石56 圣遗物612,原神,2026-02-08 19:06:15
2060106619535625636,90.0,"56级，24黄，女主，15个五星角色：1命琴, 那维莱特, 芙宁娜, 钟离, 枫原万叶, 神里绫华, 雷电将军, 胡桃, 可莉, 提纳里, 莫娜, 丝柯克, 茜特菈莉, 迪卢克, 梦见月瑞希，8个五星武器：精1万世流涌大典, 精1山王长牙, 精1圣显之钥, 精1贯虹之槊, 精1风鹰剑, 精1天空之翼, 精1四风原典, 精1千夜浮梦，3套时装：岁夜欢哗, 雨化竹身, 倩影游侠，原石 44，圣遗物 250【邮箱未绑定】【邮箱未绑定】【官方截图】",等级56 黄数24 主角女主 五星角色15 五星武器8 原石44 圣遗物250 时装数量3,原神,2026-03-13 23:05:38
2005370779238938081,70.0,"55级，11黄，男主，7个五星角色：1命刻晴, 1命七七, 雷电将军, 温迪, 钟离, 夜兰, 莫娜，2个五星武器：精1风鹰剑, 精1天空之卷，1套时装：极夜真梦，原石 84，圣遗物 366【邮箱未绑定】【邮箱未绑定】【官方截图】",等级55 黄数11 主角男主 五星角色7 五星武器2 原石84 圣遗物366 时装数量1,原神,2026-02-11 18:05:30
