productId,price,productName,showTitle,gameName,createTime
2048987482440730134,169.0,"58级，39黄，女主，22个五星角色：2命雷电将军, 2命刻晴, 2命莫娜, 1命申鹤, 1命琴, 1命七七, 芙宁娜, 爱可菲, 珊瑚宫心海, 千织, 闲云, 茜特菈莉, 纳西妲, 玛拉妮, 妮露, 林尼, 温迪, 优菈, 夜兰, 梦见月瑞希, 提纳里, 埃洛伊，9个五星武器：精1四风原典, 精1千夜浮梦, 精1风鹰剑, 精1四风原典, 精1天空之卷, 精1柔灯挽歌, 精1裁叶萃光, 精1天空之翼, 精1和璞鸢，四星角色：5命班尼特，6套时装：倩影游侠, 雨化竹身, 冷花幽露, 玲雨听竹, 岁夜欢哗, 莎邦之息，原石 340，圣遗物 1284【邮箱未绑定】【邮箱未绑定】【官方截图】",等级58 黄数39 主角女主 五星角色22 五星武器9 原石340 圣遗物1284 时装数量6,原神,2026-03-07 19:48:56
2067336866284278143,650.0,"60级，84黄，女主，47个五星角色：5命七七, 4命琴, 4命提纳里, 4命迪卢克, 3命莫娜, 2命梦见月瑞希, 2命瓦雷莎, 2命刻晴, 2命迪希雅, 1命夜兰, 1命千织, 1命闲云, 1命甘雨, 1命八重神子, 1命达达利亚, 丝柯克, 爱可菲, 芙宁娜, 兹白, 希诺宁, 娜维娅, 恰斯卡, 茜特菈莉, 申鹤, 埃洛伊, 优菈, 神里绫华, 伊涅芙, 克洛琳德, 雷电将军, 奈芙尔, 菈乌玛, 艾梅莉埃, 纳西妲, 哥伦比娅, 玛拉妮, 希格雯, 妮露, 珊瑚宫心海, 玛薇卡, 阿蕾奇诺, 宵宫, 胡桃, 可莉, 枫原万叶, 荒泷一斗, 赛诺，4个五星武器：精1四风原典, 精1香韵奏者, 精1阿莫斯之弓, 精1苍耀，15套时装：玲雨听竹, 帆影游风, 海风之梦, 叶隐芳名, 纱中幽兰, 雨化竹身, 霓裾翩跹, 冷花幽露, 玄玉瑶芳, 极夜真梦, 倩影游侠, 闪耀协奏, 岁夜欢哗, 花时来信, 琪花星烛，纠缠之源 100，原石 140，圣遗物 839【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数84 主角女主 五星角色47 五星武器4 纠缠之源100 原石140 圣遗物839 时装数量15,原神,2026-03-17 22:51:43
2067402108273627183,50.0,10级，0黄，女主，原石 10，圣遗物 83【邮箱未绑定】【邮箱未绑定】【官方截图】,等级10 主角女主 原石10 圣遗物83,原神,2026-03-17 23:43:34
2066939076854437612,2599.0,"60级，50黄，男主，20个五星角色：满命兹白, 3命莫娜, 2命纳西妲, 2命提纳里, 1命夜兰, 1命申鹤, 1命琴, 1命刻晴, 1命七七, 千织, 钟离, 流浪者, 枫原万叶, 神里绫华, 宵宫, 魈, 神里绫人, 阿蕾奇诺, 迪希雅, 迪卢克，12个五星武器：精1飞雷之弦振, 精1雾切之回光, 精1若水, 精1天空之刃, 精1千夜浮梦, 精1风鹰剑, 精1天空之卷, 精1朏魄含光, 精1息灾, 精1阿莫斯之弓, 精1和璞鸢, 精1和璞鸢，8套时装：纱中幽兰, 叶隐芳名, 极夜真梦, 玲雨听竹, 雨化竹身, 帆影游风, 倩影游侠, 岁夜欢哗，纠缠之源 692，原石 1681，圣遗物 2330【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数50 主角男主 五星角色20 五星武器12 纠缠之源692 原石1681 圣遗物2330 时装数量8,原神,2026-03-17 17:35:35
2067382770237773901,21000.0,"60级，512黄，男主，45个五星角色：满命奈芙尔, 满命哥伦比娅, 满命法尔伽, 满命兹白, 满命希诺宁, 满命千织, 满命温迪, 满命丝柯克, 满命茜特菈莉, 满命菲林斯, 满命芙宁娜, 满命夜兰, 满命玛薇卡, 满命阿蕾奇诺, 满命阿贝多, 满命钟离, 满命闲云, 满命流浪者, 满命枫原万叶, 满命琴, 满命申鹤, 满命七七, 满命神里绫华, 满命八重神子, 满命雷电将军, 满命刻晴, 满命白术, 满命纳西妲, 满命提纳里, 满命神里绫人, 满命珊瑚宫心海, 满命莫娜, 满命达达利亚, 满命胡桃, 满命迪卢克, 4命梦见月瑞希, 3命迪希雅, 2命爱可菲, 2命伊涅芙, 2命杜林, 2命荒泷一斗, 瓦雷莎, 宵宫, 埃洛伊, 恰斯卡，67个五星武器：精5阿莫斯之弓, 精5千夜浮梦, 精5天空之翼, 精5神乐之真意, 精5碧落之珑, 精5若水, 精5冬极白星, 精5祭星者之望, 精5四风原典, 精5终末嗟叹之诗, 精5鹤鸣余音, 精5终末嗟叹之诗, 精5图莱杜拉的回忆, 精5护摩之杖, 精5天空之傲, 精5赤月之形, 精5护摩之杖, 精5薙草之稻光, 精5息灾, 精5焚曜千阳, 精5和璞鸢, 精5岩峰巡歌, 精5天空之脊, 精5狼的末路, 精5静水流涌之辉, 精5波乱月白经津, 精5雾切之回光, 精5狼的末路, 精5天空之卷, 精5苍古自由之誓, 精5和璞鸢, 精5天空之刃, 精5四风原典, 精5天空之刃, 精5狼的末路, 精5风鹰剑, 精4无工之剑, 精4天空之翼, 精4和璞鸢, 精4阿莫斯之弓, 精3黎明破晓之史, 精3最初的大魔术, 精3尘世之锁, 精3黑蚀, 精3苍耀, 精3磐岩结绿, 精3四风原典, 精2飞雷之弦振, 精2赤角石溃杵, 精2有乐御簾切, 精2天空之脊, 精2碧落之珑, 精2天空之卷, 精1帷间夜曲, 精1真语秘匣, 精1血染荒城, 精1支离轮光, 精1香韵奏者, 精1朏魄含光, 精1狼的武功歌, 精1焚曜千阳, 精1千夜浮梦, 精1狼的末路, 精1天空之傲, 精1天空之傲, 精1风鹰剑, 精1风鹰剑，16套时装：倩影游侠, 炽绘奇旅, 闪耀协奏, 岁夜欢哗, 极夜真梦, 玲雨听竹, 纱中幽兰, 花时来信, 海风之梦, 雨化竹身, 霓裾翩跹, 冷花幽露, 殷红终夜, 帆影游风, 叶隐芳名, 静暇雅宴，原石 6151，圣遗物 891【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数512 主角男主 五星角色45 五星武器67 原石6151 圣遗物891 时装数量16,原神,2026-03-17 23:28:12
2066833528177285486,489.0,"60级，81黄，女主，30个五星角色：5命琴, 4命刻晴, 4命莫娜, 3命七七, 2命芙宁娜, 2命那维莱特, 2命胡桃, 1命克洛琳德, 1命提纳里, 1命夜兰, 伊涅芙, 哥伦比娅, 希诺宁, 钟离, 枫原万叶, 丝柯克, 茜特菈莉, 神里绫华, 菲林斯, 八重神子, 雷电将军, 基尼奇, 纳西妲, 阿蕾奇诺, 宵宫, 杜林, 神里绫人, 迪卢克, 埃洛伊, 迪希雅，26个五星武器：精2若水, 精1飞雷之弦振, 精1血染荒城, 精1波乱月白经津, 精1支离轮光, 精1苍古自由之誓, 精1若水, 精1赤月之形, 精1天空之刃, 精1天空之翼, 精1赤沙之杖, 精1风鹰剑, 精1帷间夜曲, 精1薙草之稻光, 精1阿莫斯之弓, 精1万世流涌大典, 精1天空之脊, 精1尘世之锁, 精1四风原典, 精1护摩之杖, 精1碧落之珑, 精1狼的末路, 精1四风原典, 精1天空之脊, 精1天空之傲, 精1天空之刃，12套时装：极夜真梦, 莘露的赠礼, 玲雨听竹, 霓裾翩跹, 倩影游侠, 雨化竹身, 花时来信, 岁夜欢哗, 帆影游风, 纱中幽兰, 叶隐芳名, 炽绘奇旅，原石 34，圣遗物 1254【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数81 主角女主 五星角色30 五星武器26 原石34 圣遗物1254 时装数量12,原神,2026-03-17 16:11:42
2065708552929745144,1300.0,"60级，74黄，女主，30个五星角色：5命提纳里, 5命七七, 3命莫娜, 2命哥伦比娅, 2命雷电将军, 2命芙宁娜, 2命迪卢克, 2命刻晴, 1命神里绫华, 1命那维莱特, 1命迪希雅, 伊涅芙, 希诺宁, 钟离, 恰斯卡, 枫原万叶, 魈, 温迪, 丝柯克, 茜特菈莉, 申鹤, 八重神子, 纳西妲, 达达利亚, 玛薇卡, 甘雨, 琴, 珊瑚宫心海, 法尔伽, 埃洛伊，16个五星武器：精2帷间夜曲, 精2万世流涌大典, 精2支离轮光, 精1冬极白星, 精1和璞鸢, 精1四风原典, 精1阿莫斯之弓, 精1焚曜千阳, 精1狼的末路, 精1天空之傲, 精1祭星者之望, 精1雾切之回光, 精1苍古自由之誓, 精1四风原典, 精1天空之卷, 精1贯虹之槊，11套时装：极夜真梦, 倩影游侠, 雨化竹身, 花时来信, 玄玉瑶芳, 岁夜欢哗, 帆影游风, 纱中幽兰, 叶隐芳名, 冷花幽露, 炽绘奇旅，纠缠之源 8，原石 36676，圣遗物 1009【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数74 主角女主 五星角色30 五星武器16 纠缠之源8 原石36676 圣遗物1009 时装数量11,原神,2026-03-17 01:17:39
2066627734815125512,600.0,"60级，45黄，女主，22个五星角色：3命提纳里, 3命迪希雅, 2命玛薇卡, 2命纳西妲, 2命刻晴, 1命芙宁娜, 1命那维莱特, 1命胡桃, 1命莫娜, 1命七七, 希诺宁, 茜特菈莉, 哥伦比娅, 钟离, 枫原万叶, 魈, 雷电将军, 白术, 妮露, 神里绫人, 琴, 迪卢克，5个五星武器：精2天空之卷, 精1万世流涌大典, 精1和璞鸢, 精1天空之脊, 精1天空之傲，7套时装：叶隐芳名, 炽绘奇旅, 玲雨听竹, 雨化竹身, 帆影游风, 倩影游侠, 岁夜欢哗，纠缠之源 343，原石 159，圣遗物 1740【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数45 主角女主 五星角色22 五星武器5 纠缠之源343 原石159 圣遗物1740 时装数量7,原神,2026-03-17 13:28:09
2067236769055115939,789.0,"60级，52黄，女主，22个五星角色：4命琴, 3命莫娜, 2命丝柯克, 2命荒泷一斗, 2命刻晴, 1命玛薇卡, 1命夜兰, 1命胡桃, 1命迪希雅, 基尼奇, 千织, 钟离, 枫原万叶, 爱可菲, 茜特菈莉, 纳西妲, 芙宁娜, 阿蕾奇诺, 可莉, 迪卢克, 七七, 提纳里，13个五星武器：精1阿莫斯之弓, 精1狼的末路, 精1祭星者之望, 精1狼的末路, 精1千夜浮梦, 精1天空之傲, 精1血染荒城, 精1有乐御簾切, 精1赤月之形, 精1雾切之回光, 精1天空之脊, 精1天空之刃, 精1焚曜千阳，8套时装：叶隐芳名, 玲雨听竹, 极夜真梦, 炽绘奇旅, 倩影游侠, 帆影游风, 岁夜欢哗, 雨化竹身，纠缠之源 225，原石 210，圣遗物 2200【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数52 主角女主 五星角色22 五星武器13 纠缠之源225 原石210 圣遗物2200 时装数量8,原神,2026-03-17 21:32:10
2057735268270371182,236.0,"59级，45黄，男主，21个五星角色：3命提纳里, 2命那维莱特, 2命迪卢克, 2命七七, 1命胡桃, 1命琴, 玛薇卡, 枫原万叶, 玛拉妮, 流浪者, 神里绫华, 菲林斯, 克洛琳德, 艾尔海森, 阿蕾奇诺, 钟离, 丝柯克, 纳西妲, 莫娜, 千织, 刻晴，13个五星武器：精1冲浪时光, 精1雾切之回光, 精1万世流涌大典, 精1苍古自由之誓, 精1图莱杜拉的回忆, 精1天空之翼, 精1血染荒城, 精1阿莫斯之弓, 精1和璞鸢, 精1天空之翼, 精1焚曜千阳, 精1天空之傲, 精1赦罪，3套时装：玲雨听竹, 岁夜欢哗, 花时来信，原石 150，圣遗物 902【邮箱实名】【网易邮箱出售】【官方截图】",等级59 黄数45 主角男主 五星角色21 五星武器13 原石150 圣遗物902 时装数量3,原神,2026-03-12 15:41:03
